,Unnamed: 0,image_id,generator,number,female,male,age_group_a,age_group_b,age_group_c,json_response
243,243,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-22.jpg,SG161222,7,0,7,0,7,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.823486328125, 'left': 394, 'top': 110, 'width': 34, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 99.95944213867188}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.6861572265625, 'left': 210, 'top': 39, 'width': 34, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 98.0911636352539}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 98.64744567871094, 'left': 27, 'top': 92, 'width': 34, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 92.49403381347656}, 'age': {'minimum': 41, 'maximum': 49}}, {'confidence': 99.93144226074219, 'left': 277, 'top': 83, 'width': 30, 'height': 37, 'gender': {'gender': 'Male', 'confidence': 88.10633087158203}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 98.74419403076172, 'left': 335, 'top': 108, 'width': 29, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 99.742431640625}, 'age': {'minimum': 48, 'maximum': 54}}, {'confidence': 99.95742797851562, 'left': 127, 'top': 202, 'width': 28, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 90.64323425292969}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.94512176513672, 'left': 96, 'top': 88, 'width': 29, 'height': 36, 'gender': {'gender': 'Male', 'confidence': 99.97895812988281}, 'age': {'minimum': 48, 'maximum': 56}}], 'date': '2023-07-08T12:37:52.894923', 'order': 1688819872}}"
244,244,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-30.jpg,SG161222,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.93721771240234, 'left': 313, 'top': 190, 'width': 29, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 99.778076171875}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.07334899902344, 'left': 168, 'top': 76, 'width': 29, 'height': 33, 'gender': {'gender': 'Female', 'confidence': 61.19295883178711}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-07-08T12:37:53.774086', 'order': 1688819873}}"
245,245,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-169.jpg,SG161222,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 96.27313995361328, 'left': 217, 'top': 222, 'width': 39, 'height': 51, 'gender': {'gender': 'Male', 'confidence': 75.16256713867188}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.78115844726562, 'left': 372, 'top': 67, 'width': 33, 'height': 45, 'gender': {'gender': 'Female', 'confidence': 62.96287155151367}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.30655670166016, 'left': 140, 'top': 204, 'width': 28, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 96.18836975097656}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T12:37:54.733768', 'order': 1688819874}}"
246,246,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-167.jpg,SG161222,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.81439971923828, 'left': 197, 'top': 95, 'width': 52, 'height': 82, 'gender': {'gender': 'Female', 'confidence': 95.90689849853516}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-07-08T12:37:55.544971', 'order': 1688819875}}"
247,247,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-52.jpg,SG161222,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.63232421875, 'left': 236, 'top': 135, 'width': 33, 'height': 37, 'gender': {'gender': 'Male', 'confidence': 99.84629821777344}, 'age': {'minimum': 20, 'maximum': 28}}], 'date': '2023-07-08T12:37:56.358476', 'order': 1688819876}}"
248,248,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-56.jpg,SG161222,4,0,4,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.5531005859375, 'left': 251, 'top': 130, 'width': 31, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 86.5062255859375}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 96.16006469726562, 'left': 339, 'top': 155, 'width': 25, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 99.78189086914062}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.73323059082031, 'left': 156, 'top': 127, 'width': 28, 'height': 36, 'gender': {'gender': 'Male', 'confidence': 97.86506652832031}, 'age': {'minimum': 40, 'maximum': 48}}, {'confidence': 90.13147735595703, 'left': 105, 'top': 157, 'width': 20, 'height': 40, 'gender': {'gender': 'Male', 'confidence': 96.3935317993164}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T12:37:57.484635', 'order': 1688819877}}"
249,249,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-41.jpg,SG161222,4,1,3,1,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 96.38249206542969, 'left': 99, 'top': 241, 'width': 17, 'height': 21, 'gender': {'gender': 'Female', 'confidence': 74.9280776977539}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 95.7997817993164, 'left': 160, 'top': 236, 'width': 16, 'height': 20, 'gender': {'gender': 'Male', 'confidence': 71.88091278076172}, 'age': {'minimum': 10, 'maximum': 18}}, {'confidence': 98.97762298583984, 'left': 66, 'top': 226, 'width': 15, 'height': 21, 'gender': {'gender': 'Male', 'confidence': 94.24884033203125}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 95.99234771728516, 'left': 125, 'top': 230, 'width': 14, 'height': 19, 'gender': {'gender': 'Male', 'confidence': 95.48799133300781}, 'age': {'minimum': 18, 'maximum': 26}}], 'date': '2023-07-08T12:37:58.405393', 'order': 1688819878}}"
250,250,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-174.jpg,SG161222,5,1,4,0,5,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.52517700195312, 'left': 56, 'top': 89, 'width': 30, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 94.3099594116211}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.81134796142578, 'left': 239, 'top': 122, 'width': 29, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 98.5196304321289}, 'age': {'minimum': 40, 'maximum': 48}}, {'confidence': 99.09732055664062, 'left': 122, 'top': 153, 'width': 23, 'height': 37, 'gender': {'gender': 'Male', 'confidence': 85.29283905029297}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.88958740234375, 'left': 315, 'top': 135, 'width': 25, 'height': 31, 'gender': {'gender': 'Female', 'confidence': 79.78131103515625}, 'age': {'minimum': 36, 'maximum': 44}}, {'confidence': 99.34439849853516, 'left': 366, 'top': 134, 'width': 20, 'height': 37, 'gender': {'gender': 'Male', 'confidence': 97.70523071289062}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T12:37:59.489479', 'order': 1688819879}}"
251,251,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-116.jpg,SG161222,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.73859405517578, 'left': 226, 'top': 85, 'width': 52, 'height': 57, 'gender': {'gender': 'Male', 'confidence': 80.99498748779297}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.9456558227539, 'left': 135, 'top': 202, 'width': 33, 'height': 51, 'gender': {'gender': 'Male', 'confidence': 99.7074203491211}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T12:38:00.263879', 'order': 1688819880}}"
252,252,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-59.jpg,SG161222,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.95085906982422, 'left': 227, 'top': 73, 'width': 61, 'height': 80, 'gender': {'gender': 'Male', 'confidence': 99.96110534667969}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T12:38:01.028393', 'order': 1688819881}}"
253,253,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-84.jpg,SG161222,4,1,3,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.96121215820312, 'left': 238, 'top': 78, 'width': 54, 'height': 64, 'gender': {'gender': 'Male', 'confidence': 99.7339096069336}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.87289428710938, 'left': 6, 'top': 78, 'width': 45, 'height': 55, 'gender': {'gender': 'Female', 'confidence': 98.89165496826172}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 98.25817108154297, 'left': 345, 'top': 54, 'width': 39, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 99.44941711425781}, 'age': {'minimum': 34, 'maximum': 42}}, {'confidence': 99.82257843017578, 'left': 136, 'top': 34, 'width': 33, 'height': 46, 'gender': {'gender': 'Male', 'confidence': 98.01115417480469}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T12:38:02.038095', 'order': 1688819882}}"
254,254,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-89.jpg,SG161222,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.29598236083984, 'left': 291, 'top': 169, 'width': 28, 'height': 44, 'gender': {'gender': 'Female', 'confidence': 80.47261047363281}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 98.69380187988281, 'left': 50, 'top': 249, 'width': 20, 'height': 32, 'gender': {'gender': 'Male', 'confidence': 99.80508422851562}, 'age': {'minimum': 30, 'maximum': 40}}], 'date': '2023-07-08T12:38:02.954873', 'order': 1688819882}}"
255,255,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-121.jpg,SG161222,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.89408874511719, 'left': 135, 'top': 193, 'width': 35, 'height': 54, 'gender': {'gender': 'Male', 'confidence': 97.83283233642578}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.96731567382812, 'left': 248, 'top': 161, 'width': 40, 'height': 43, 'gender': {'gender': 'Male', 'confidence': 99.32469177246094}, 'age': {'minimum': 19, 'maximum': 27}}], 'date': '2023-07-08T12:38:03.755406', 'order': 1688819883}}"
256,256,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-7.jpg,SG161222,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.27047729492188, 'left': 280, 'top': 122, 'width': 34, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 99.99141693115234}, 'age': {'minimum': 48, 'maximum': 56}}, {'confidence': 99.77433776855469, 'left': 439, 'top': 155, 'width': 25, 'height': 36, 'gender': {'gender': 'Male', 'confidence': 94.9714126586914}, 'age': {'minimum': 33, 'maximum': 41}}], 'date': '2023-07-08T12:38:04.637973', 'order': 1688819884}}"
257,257,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-139.jpg,SG161222,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.91539764404297, 'left': 281, 'top': 94, 'width': 37, 'height': 53, 'gender': {'gender': 'Male', 'confidence': 99.98714447021484}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.84154510498047, 'left': 139, 'top': 75, 'width': 36, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 99.45455932617188}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-07-08T12:38:05.547742', 'order': 1688819885}}"
258,258,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-10.jpg,SG161222,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.47073364257812, 'left': 302, 'top': 207, 'width': 30, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 60.43460464477539}, 'age': {'minimum': 27, 'maximum': 37}}], 'date': '2023-07-08T12:38:06.585212', 'order': 1688819886}}"
259,259,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-46.jpg,SG161222,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 96.31883239746094, 'left': 329, 'top': 111, 'width': 34, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 97.28321838378906}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 99.24015808105469, 'left': 128, 'top': 195, 'width': 33, 'height': 44, 'gender': {'gender': 'Female', 'confidence': 54.83138656616211}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.3995361328125, 'left': 242, 'top': 111, 'width': 29, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 56.519168853759766}, 'age': {'minimum': 35, 'maximum': 43}}], 'date': '2023-07-08T12:38:07.691162', 'order': 1688819887}}"
260,260,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-130.jpg,SG161222,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9344253540039, 'left': 255, 'top': 140, 'width': 43, 'height': 59, 'gender': {'gender': 'Female', 'confidence': 51.48988342285156}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.95189666748047, 'left': 35, 'top': 141, 'width': 35, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 98.64466094970703}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.95906829833984, 'left': 185, 'top': 72, 'width': 36, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 99.43891143798828}, 'age': {'minimum': 33, 'maximum': 41}}], 'date': '2023-07-08T12:38:08.722053', 'order': 1688819888}}"
261,261,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-195.jpg,SG161222,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.47200012207031, 'left': 121, 'top': 204, 'width': 26, 'height': 40, 'gender': {'gender': 'Male', 'confidence': 94.55455017089844}, 'age': {'minimum': 18, 'maximum': 24}}], 'date': '2023-07-08T12:38:09.563072', 'order': 1688819889}}"
262,262,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-188.jpg,SG161222,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 93.10749053955078, 'left': 167, 'top': 34, 'width': 39, 'height': 51, 'gender': {'gender': 'Male', 'confidence': 99.62611389160156}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.47952270507812, 'left': 328, 'top': 148, 'width': 32, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 99.96508026123047}, 'age': {'minimum': 35, 'maximum': 43}}], 'date': '2023-07-08T12:38:10.633309', 'order': 1688819890}}"
263,263,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-143.jpg,SG161222,5,0,5,1,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.76451873779297, 'left': 0, 'top': 229, 'width': 34, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 99.46208190917969}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 98.52865600585938, 'left': 89, 'top': 228, 'width': 31, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 85.30963897705078}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 97.84233856201172, 'left': 220, 'top': 56, 'width': 30, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 99.82197570800781}, 'age': {'minimum': 4, 'maximum': 12}}, {'confidence': 99.52857208251953, 'left': 376, 'top': 224, 'width': 21, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 89.36888885498047}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 94.66670989990234, 'left': 445, 'top': 215, 'width': 19, 'height': 37, 'gender': {'gender': 'Male', 'confidence': 98.99356079101562}, 'age': {'minimum': 31, 'maximum': 41}}], 'date': '2023-07-08T12:38:11.666991', 'order': 1688819891}}"
264,264,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-165.jpg,SG161222,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94512176513672, 'left': 172, 'top': 100, 'width': 75, 'height': 95, 'gender': {'gender': 'Male', 'confidence': 99.83021545410156}, 'age': {'minimum': 34, 'maximum': 42}}], 'date': '2023-07-08T12:38:12.572827', 'order': 1688819892}}"
265,265,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-48.jpg,SG161222,6,0,6,0,6,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.45368194580078, 'left': 203, 'top': 67, 'width': 32, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 97.61068725585938}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.72437286376953, 'left': 395, 'top': 105, 'width': 30, 'height': 43, 'gender': {'gender': 'Male', 'confidence': 98.24459838867188}, 'age': {'minimum': 36, 'maximum': 44}}, {'confidence': 99.88353729248047, 'left': 260, 'top': 47, 'width': 31, 'height': 37, 'gender': {'gender': 'Male', 'confidence': 99.9760971069336}, 'age': {'minimum': 34, 'maximum': 42}}, {'confidence': 98.02133178710938, 'left': 86, 'top': 99, 'width': 26, 'height': 36, 'gender': {'gender': 'Male', 'confidence': 88.80817413330078}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 99.71717834472656, 'left': 128, 'top': 80, 'width': 26, 'height': 34, 'gender': {'gender': 'Male', 'confidence': 99.88700866699219}, 'age': {'minimum': 37, 'maximum': 45}}, {'confidence': 99.91742706298828, 'left': 32, 'top': 71, 'width': 25, 'height': 33, 'gender': {'gender': 'Male', 'confidence': 90.19364929199219}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-07-08T12:38:13.791566', 'order': 1688819893}}"
266,266,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-33.jpg,SG161222,3,0,3,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.85882568359375, 'left': 46, 'top': 99, 'width': 50, 'height': 67, 'gender': {'gender': 'Male', 'confidence': 98.53105163574219}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.95804595947266, 'left': 438, 'top': 92, 'width': 50, 'height': 66, 'gender': {'gender': 'Male', 'confidence': 99.96219635009766}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.92833709716797, 'left': 224, 'top': 27, 'width': 54, 'height': 59, 'gender': {'gender': 'Male', 'confidence': 99.86764526367188}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T12:38:14.679935', 'order': 1688819894}}"
267,267,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-159.jpg,SG161222,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.92921447753906, 'left': 238, 'top': 27, 'width': 52, 'height': 63, 'gender': {'gender': 'Male', 'confidence': 99.81422424316406}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.02253723144531, 'left': 93, 'top': 140, 'width': 44, 'height': 53, 'gender': {'gender': 'Female', 'confidence': 96.25751495361328}, 'age': {'minimum': 19, 'maximum': 27}}], 'date': '2023-07-08T12:38:15.559526', 'order': 1688819895}}"
268,268,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-178.jpg,SG161222,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.72498321533203, 'left': 336, 'top': 209, 'width': 24, 'height': 42, 'gender': {'gender': 'Female', 'confidence': 99.59014129638672}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 98.88381958007812, 'left': 155, 'top': 212, 'width': 23, 'height': 33, 'gender': {'gender': 'Male', 'confidence': 86.40328979492188}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.8672866821289, 'left': 252, 'top': 155, 'width': 25, 'height': 28, 'gender': {'gender': 'Male', 'confidence': 97.73571014404297}, 'age': {'minimum': 28, 'maximum': 38}}], 'date': '2023-07-08T12:38:16.456282', 'order': 1688819896}}"
269,269,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-99.jpg,SG161222,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 95.98043823242188, 'left': 252, 'top': 92, 'width': 28, 'height': 36, 'gender': {'gender': 'Male', 'confidence': 96.46775817871094}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 93.54171752929688, 'left': 316, 'top': 213, 'width': 26, 'height': 35, 'gender': {'gender': 'Female', 'confidence': 80.97217559814453}, 'age': {'minimum': 36, 'maximum': 44}}], 'date': '2023-07-08T12:38:17.479179', 'order': 1688819897}}"
270,270,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-193.jpg,SG161222,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.54235076904297, 'left': 245, 'top': 48, 'width': 38, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 99.84699249267578}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 97.18329620361328, 'left': 32, 'top': 228, 'width': 33, 'height': 52, 'gender': {'gender': 'Female', 'confidence': 98.00725555419922}, 'age': {'minimum': 34, 'maximum': 42}}], 'date': '2023-07-08T12:38:19.229393', 'order': 1688819899}}"
271,271,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-182.jpg,SG161222,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.74214935302734, 'left': 243, 'top': 60, 'width': 42, 'height': 58, 'gender': {'gender': 'Male', 'confidence': 98.87116241455078}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.91563415527344, 'left': 368, 'top': 230, 'width': 34, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 99.02083587646484}, 'age': {'minimum': 27, 'maximum': 37}}], 'date': '2023-07-08T12:38:20.252722', 'order': 1688819900}}"
272,272,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-189.jpg,SG161222,4,0,4,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.95206451416016, 'left': 237, 'top': 111, 'width': 43, 'height': 51, 'gender': {'gender': 'Male', 'confidence': 98.65452575683594}, 'age': {'minimum': 33, 'maximum': 41}}, {'confidence': 99.94676971435547, 'left': 42, 'top': 242, 'width': 40, 'height': 54, 'gender': {'gender': 'Male', 'confidence': 99.69743347167969}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.02716064453125, 'left': 368, 'top': 111, 'width': 34, 'height': 62, 'gender': {'gender': 'Male', 'confidence': 86.19414520263672}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 91.86254119873047, 'left': 119, 'top': 250, 'width': 25, 'height': 32, 'gender': {'gender': 'Male', 'confidence': 92.48163604736328}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-07-08T12:38:21.214992', 'order': 1688819901}}"
273,273,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-199.jpg,SG161222,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.93923950195312, 'left': 215, 'top': 114, 'width': 45, 'height': 59, 'gender': {'gender': 'Male', 'confidence': 99.99153900146484}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-07-08T12:38:21.928193', 'order': 1688819901}}"
274,274,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-24.jpg,SG161222,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.81808471679688, 'left': 226, 'top': 93, 'width': 50, 'height': 55, 'gender': {'gender': 'Male', 'confidence': 99.45845031738281}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-07-08T12:38:22.730046', 'order': 1688819902}}"
275,275,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-34.jpg,SG161222,5,3,2,0,5,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9439926147461, 'left': 214, 'top': 105, 'width': 34, 'height': 41, 'gender': {'gender': 'Female', 'confidence': 53.4912109375}, 'age': {'minimum': 38, 'maximum': 46}}, {'confidence': 99.75321197509766, 'left': 347, 'top': 145, 'width': 27, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 99.87657165527344}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 96.89402770996094, 'left': 15, 'top': 163, 'width': 30, 'height': 36, 'gender': {'gender': 'Male', 'confidence': 99.95099639892578}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.85794830322266, 'left': 277, 'top': 159, 'width': 28, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 53.84346389770508}, 'age': {'minimum': 43, 'maximum': 51}}, {'confidence': 95.98409271240234, 'left': 92, 'top': 148, 'width': 22, 'height': 36, 'gender': {'gender': 'Female', 'confidence': 92.4681625366211}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-07-08T12:38:23.898570', 'order': 1688819903}}"
276,276,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-65.jpg,SG161222,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.87834167480469, 'left': 216, 'top': 1, 'width': 38, 'height': 51, 'gender': {'gender': 'Male', 'confidence': 88.13204193115234}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 98.89916229248047, 'left': 331, 'top': 274, 'width': 21, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 65.10368347167969}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T12:38:24.790249', 'order': 1688819904}}"
277,277,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-179.jpg,SG161222,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.58402252197266, 'left': 303, 'top': 49, 'width': 43, 'height': 51, 'gender': {'gender': 'Female', 'confidence': 97.00033569335938}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.56177520751953, 'left': 176, 'top': 143, 'width': 31, 'height': 46, 'gender': {'gender': 'Male', 'confidence': 95.35137176513672}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T12:38:25.833328', 'order': 1688819905}}"
278,278,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_2/SD-SG16-P2-177.jpg,SG161222,3,0,3,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.91846466064453, 'left': 216, 'top': 52, 'width': 63, 'height': 77, 'gender': {'gender': 'Male', 'confidence': 99.94961547851562}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 99.94745635986328, 'left': 71, 'top': 55, 'width': 47, 'height': 57, 'gender': {'gender': 'Male', 'confidence': 99.74575805664062}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.95394897460938, 'left': 393, 'top': 49, 'width': 45, 'height': 58, 'gender': {'gender': 'Male', 'confidence': 99.9406509399414}, 'age': {'minimum': 28, 'maximum': 38}}], 'date': '2023-07-08T12:38:26.700680', 'order': 1688819906}}"
