,image_id,generator,number,female,male,age_group_a,age_group_b,age_group_c,json_response
152,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-189.jpg,stabilityai,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:26:41.795964', 'order': 1688826401}}"
153,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-18.jpg,stabilityai,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.78386688232422, 'left': 154, 'top': 188, 'width': 33, 'height': 41, 'gender': {'gender': 'Male', 'confidence': 99.54788208007812}, 'age': {'minimum': 39, 'maximum': 47}}, {'confidence': 93.04808044433594, 'left': 97, 'top': 193, 'width': 25, 'height': 34, 'gender': {'gender': 'Male', 'confidence': 98.59461212158203}, 'age': {'minimum': 20, 'maximum': 28}}], 'date': '2023-07-08T14:26:42.767255', 'order': 1688826402}}"
154,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-149.jpg,stabilityai,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 95.43197631835938, 'left': 35, 'top': 396, 'width': 24, 'height': 25, 'gender': {'gender': 'Female', 'confidence': 73.65776062011719}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-07-08T14:26:43.497549', 'order': 1688826403}}"
155,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-37.jpg,stabilityai,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9500732421875, 'left': 265, 'top': 59, 'width': 38, 'height': 44, 'gender': {'gender': 'Female', 'confidence': 99.41681671142578}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.10128784179688, 'left': 383, 'top': 106, 'width': 35, 'height': 45, 'gender': {'gender': 'Female', 'confidence': 84.59373474121094}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-07-08T14:26:44.486853', 'order': 1688826404}}"
156,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-41.jpg,stabilityai,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 92.90707397460938, 'left': 251, 'top': 17, 'width': 57, 'height': 63, 'gender': {'gender': 'Male', 'confidence': 99.99964141845703}, 'age': {'minimum': 48, 'maximum': 54}}], 'date': '2023-07-08T14:26:45.593129', 'order': 1688826405}}"
157,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-186.jpg,stabilityai,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.77677154541016, 'left': 360, 'top': 13, 'width': 38, 'height': 60, 'gender': {'gender': 'Female', 'confidence': 68.36660766601562}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T14:26:46.374662', 'order': 1688826406}}"
158,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-199.jpg,stabilityai,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94756317138672, 'left': 111, 'top': 202, 'width': 37, 'height': 48, 'gender': {'gender': 'Female', 'confidence': 99.71051025390625}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.9576187133789, 'left': 344, 'top': 26, 'width': 37, 'height': 47, 'gender': {'gender': 'Female', 'confidence': 97.03648376464844}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T14:26:47.188607', 'order': 1688826407}}"
159,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-196.jpg,stabilityai,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.43326568603516, 'left': 113, 'top': 422, 'width': 23, 'height': 29, 'gender': {'gender': 'Female', 'confidence': 99.72138214111328}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.50110626220703, 'left': 400, 'top': 339, 'width': 21, 'height': 31, 'gender': {'gender': 'Male', 'confidence': 84.43534851074219}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 94.34107971191406, 'left': 75, 'top': 429, 'width': 21, 'height': 29, 'gender': {'gender': 'Female', 'confidence': 99.0068588256836}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T14:26:48.198600', 'order': 1688826408}}"
160,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-48.jpg,stabilityai,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.95724487304688, 'left': 90, 'top': 171, 'width': 46, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 99.8662338256836}, 'age': {'minimum': 19, 'maximum': 27}}], 'date': '2023-07-08T14:26:48.915856', 'order': 1688826408}}"
161,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-11.jpg,stabilityai,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:26:49.713190', 'order': 1688826409}}"
162,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-7.jpg,stabilityai,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.51943969726562, 'left': 357, 'top': 60, 'width': 37, 'height': 54, 'gender': {'gender': 'Female', 'confidence': 99.77495574951172}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.86009216308594, 'left': 115, 'top': 64, 'width': 51, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 99.7873764038086}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-07-08T14:26:50.551817', 'order': 1688826410}}"
163,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-67.jpg,stabilityai,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.81580352783203, 'left': 262, 'top': 230, 'width': 30, 'height': 41, 'gender': {'gender': 'Male', 'confidence': 99.90351867675781}, 'age': {'minimum': 45, 'maximum': 51}}], 'date': '2023-07-08T14:26:51.511479', 'order': 1688826411}}"
164,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-172.jpg,stabilityai,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.96176147460938, 'left': 232, 'top': 1, 'width': 40, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 50.944454193115234}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-07-08T14:26:52.381879', 'order': 1688826412}}"
165,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-155.jpg,stabilityai,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94841003417969, 'left': 446, 'top': 169, 'width': 56, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 92.93734741210938}, 'age': {'minimum': 41, 'maximum': 49}}, {'confidence': 99.18010711669922, 'left': 301, 'top': 157, 'width': 52, 'height': 46, 'gender': {'gender': 'Female', 'confidence': 99.4284896850586}, 'age': {'minimum': 27, 'maximum': 37}}], 'date': '2023-07-08T14:26:53.230452', 'order': 1688826413}}"
166,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-52.jpg,stabilityai,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:26:53.916381', 'order': 1688826413}}"
167,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-190.jpg,stabilityai,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.83012390136719, 'left': 152, 'top': 177, 'width': 37, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 84.23054504394531}, 'age': {'minimum': 30, 'maximum': 40}}], 'date': '2023-07-08T14:26:54.639439', 'order': 1688826414}}"
168,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-179.jpg,stabilityai,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.603515625, 'left': 454, 'top': 92, 'width': 31, 'height': 36, 'gender': {'gender': 'Male', 'confidence': 99.73882293701172}, 'age': {'minimum': 33, 'maximum': 41}}, {'confidence': 99.62930297851562, 'left': 175, 'top': 280, 'width': 20, 'height': 30, 'gender': {'gender': 'Female', 'confidence': 99.58668518066406}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-07-08T14:26:55.505208', 'order': 1688826415}}"
169,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-134.jpg,stabilityai,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:26:56.212213', 'order': 1688826416}}"
170,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-112.jpg,stabilityai,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 94.35275268554688, 'left': 136, 'top': 82, 'width': 22, 'height': 34, 'gender': {'gender': 'Male', 'confidence': 84.80902862548828}, 'age': {'minimum': 38, 'maximum': 46}}, {'confidence': 99.7991943359375, 'left': 287, 'top': 204, 'width': 22, 'height': 30, 'gender': {'gender': 'Female', 'confidence': 87.64778137207031}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T14:26:57.005130', 'order': 1688826417}}"
171,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-70.jpg,stabilityai,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.93243408203125, 'left': 280, 'top': 106, 'width': 40, 'height': 40, 'gender': {'gender': 'Female', 'confidence': 99.76265716552734}, 'age': {'minimum': 18, 'maximum': 24}}, {'confidence': 99.95506286621094, 'left': 119, 'top': 132, 'width': 34, 'height': 40, 'gender': {'gender': 'Female', 'confidence': 99.98454284667969}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-07-08T14:26:58.031862', 'order': 1688826418}}"
172,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-42.jpg,stabilityai,2,2,0,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.93971252441406, 'left': 323, 'top': 217, 'width': 30, 'height': 39, 'gender': {'gender': 'Female', 'confidence': 99.89752197265625}, 'age': {'minimum': 6, 'maximum': 14}}, {'confidence': 98.51239013671875, 'left': 123, 'top': 263, 'width': 32, 'height': 37, 'gender': {'gender': 'Female', 'confidence': 81.63233947753906}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-07-08T14:26:58.880732', 'order': 1688826418}}"
173,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-104.jpg,stabilityai,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.87200164794922, 'left': 81, 'top': 229, 'width': 31, 'height': 34, 'gender': {'gender': 'Female', 'confidence': 99.7909927368164}, 'age': {'minimum': 18, 'maximum': 24}}], 'date': '2023-07-08T14:26:59.828185', 'order': 1688826419}}"
174,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-50.jpg,stabilityai,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.10968780517578, 'left': 75, 'top': 327, 'width': 29, 'height': 34, 'gender': {'gender': 'Female', 'confidence': 78.70193481445312}, 'age': {'minimum': 33, 'maximum': 41}}, {'confidence': 98.13056945800781, 'left': 236, 'top': 162, 'width': 23, 'height': 30, 'gender': {'gender': 'Female', 'confidence': 99.99508666992188}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-07-08T14:27:00.751101', 'order': 1688826420}}"
175,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-97.jpg,stabilityai,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.26066589355469, 'left': 246, 'top': 95, 'width': 36, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 99.5805892944336}, 'age': {'minimum': 28, 'maximum': 38}}], 'date': '2023-07-08T14:27:01.488967', 'order': 1688826421}}"
176,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-146.jpg,stabilityai,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.99015045166016, 'left': 125, 'top': 68, 'width': 47, 'height': 55, 'gender': {'gender': 'Female', 'confidence': 99.24437713623047}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.3974838256836, 'left': 99, 'top': 96, 'width': 33, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 94.27265930175781}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T14:27:02.347547', 'order': 1688826422}}"
177,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-15.jpg,stabilityai,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.7885971069336, 'left': 95, 'top': 126, 'width': 29, 'height': 35, 'gender': {'gender': 'Male', 'confidence': 99.44050598144531}, 'age': {'minimum': 19, 'maximum': 27}}], 'date': '2023-07-08T14:27:03.101691', 'order': 1688826423}}"
178,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-32.jpg,stabilityai,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.74566650390625, 'left': 306, 'top': 165, 'width': 43, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 92.64566802978516}, 'age': {'minimum': 40, 'maximum': 48}}, {'confidence': 99.97869110107422, 'left': 119, 'top': 312, 'width': 29, 'height': 37, 'gender': {'gender': 'Female', 'confidence': 98.1740493774414}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T14:27:04.041840', 'order': 1688826424}}"
179,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-138.jpg,stabilityai,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.93167114257812, 'left': 347, 'top': 75, 'width': 53, 'height': 47, 'gender': {'gender': 'Female', 'confidence': 86.29222106933594}, 'age': {'minimum': 20, 'maximum': 28}}], 'date': '2023-07-08T14:27:04.933221', 'order': 1688826424}}"
180,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-79.jpg,stabilityai,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94911193847656, 'left': 5, 'top': 419, 'width': 58, 'height': 51, 'gender': {'gender': 'Male', 'confidence': 93.56587219238281}, 'age': {'minimum': 28, 'maximum': 38}}], 'date': '2023-07-08T14:27:05.878798', 'order': 1688826425}}"
181,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-57.jpg,stabilityai,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.84868621826172, 'left': 122, 'top': 41, 'width': 40, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 99.95560455322266}, 'age': {'minimum': 39, 'maximum': 47}}], 'date': '2023-07-08T14:27:06.748865', 'order': 1688826426}}"
182,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-56.jpg,stabilityai,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.86336517333984, 'left': 382, 'top': 174, 'width': 28, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 99.70957946777344}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.35749053955078, 'left': 85, 'top': 254, 'width': 25, 'height': 36, 'gender': {'gender': 'Female', 'confidence': 78.41706085205078}, 'age': {'minimum': 31, 'maximum': 41}}], 'date': '2023-07-08T14:27:07.586928', 'order': 1688826427}}"
183,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-54.jpg,stabilityai,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.93074035644531, 'left': 157, 'top': 242, 'width': 25, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 87.98121643066406}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 98.84485626220703, 'left': 334, 'top': 256, 'width': 22, 'height': 29, 'gender': {'gender': 'Male', 'confidence': 93.4368896484375}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 93.33088684082031, 'left': 103, 'top': 169, 'width': 9, 'height': 10, 'gender': {'gender': 'Female', 'confidence': 97.18192291259766}, 'age': {'minimum': 18, 'maximum': 26}}], 'date': '2023-07-08T14:27:08.842119', 'order': 1688826428}}"
184,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-38.jpg,stabilityai,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.88435363769531, 'left': 275, 'top': 113, 'width': 37, 'height': 54, 'gender': {'gender': 'Female', 'confidence': 90.2391586303711}, 'age': {'minimum': 39, 'maximum': 47}}], 'date': '2023-07-08T14:27:09.793990', 'order': 1688826429}}"
185,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-184.jpg,stabilityai,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:27:10.515998', 'order': 1688826430}}"
186,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-173.jpg,stabilityai,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 93.7619400024414, 'left': 68, 'top': 102, 'width': 34, 'height': 56, 'gender': {'gender': 'Male', 'confidence': 98.13969421386719}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.5556411743164, 'left': 432, 'top': 226, 'width': 33, 'height': 49, 'gender': {'gender': 'Female', 'confidence': 98.4030990600586}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T14:27:11.362101', 'order': 1688826431}}"
187,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-84.jpg,stabilityai,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.26219177246094, 'left': 250, 'top': 98, 'width': 47, 'height': 62, 'gender': {'gender': 'Female', 'confidence': 99.79145050048828}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T14:27:12.200349', 'order': 1688826432}}"
188,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-63.jpg,stabilityai,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.37555694580078, 'left': 102, 'top': 186, 'width': 23, 'height': 34, 'gender': {'gender': 'Male', 'confidence': 99.9853515625}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.64347839355469, 'left': 399, 'top': 126, 'width': 21, 'height': 34, 'gender': {'gender': 'Male', 'confidence': 94.5895767211914}, 'age': {'minimum': 14, 'maximum': 22}}, {'confidence': 97.91959381103516, 'left': 230, 'top': 128, 'width': 21, 'height': 27, 'gender': {'gender': 'Female', 'confidence': 90.70557403564453}, 'age': {'minimum': 18, 'maximum': 24}}], 'date': '2023-07-08T14:27:13.143567', 'order': 1688826433}}"
189,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-68.jpg,stabilityai,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.31541442871094, 'left': 323, 'top': 207, 'width': 41, 'height': 53, 'gender': {'gender': 'Female', 'confidence': 98.62730407714844}, 'age': {'minimum': 12, 'maximum': 20}}], 'date': '2023-07-08T14:27:13.891899', 'order': 1688826433}}"
190,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-64.jpg,stabilityai,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.64334106445312, 'left': 134, 'top': 37, 'width': 58, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 91.06055450439453}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-07-08T14:27:14.690251', 'order': 1688826434}}"
191,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-103.jpg,stabilityai,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.81877136230469, 'left': 174, 'top': 126, 'width': 30, 'height': 37, 'gender': {'gender': 'Female', 'confidence': 95.87683868408203}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.89625549316406, 'left': 360, 'top': 297, 'width': 23, 'height': 34, 'gender': {'gender': 'Female', 'confidence': 55.14944839477539}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T14:27:15.578713', 'order': 1688826435}}"
192,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-114.jpg,stabilityai,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.58934783935547, 'left': 193, 'top': 243, 'width': 43, 'height': 55, 'gender': {'gender': 'Female', 'confidence': 96.93745422363281}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.87657165527344, 'left': 325, 'top': 188, 'width': 28, 'height': 40, 'gender': {'gender': 'Female', 'confidence': 99.5156021118164}, 'age': {'minimum': 19, 'maximum': 27}}], 'date': '2023-07-08T14:27:16.469691', 'order': 1688826436}}"
193,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-25.jpg,stabilityai,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.82418823242188, 'left': 163, 'top': 249, 'width': 30, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 99.9698715209961}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.94563293457031, 'left': 441, 'top': 410, 'width': 27, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 61.37110137939453}, 'age': {'minimum': 18, 'maximum': 26}}, {'confidence': 99.86978912353516, 'left': 329, 'top': 460, 'width': 31, 'height': 31, 'gender': {'gender': 'Male', 'confidence': 91.5309829711914}, 'age': {'minimum': 20, 'maximum': 28}}], 'date': '2023-07-08T14:27:17.369392', 'order': 1688826437}}"
194,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-14.jpg,stabilityai,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.8663101196289, 'left': 278, 'top': 76, 'width': 43, 'height': 58, 'gender': {'gender': 'Male', 'confidence': 99.95492553710938}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.93839263916016, 'left': 75, 'top': 190, 'width': 41, 'height': 52, 'gender': {'gender': 'Female', 'confidence': 99.99944305419922}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-07-08T14:27:18.248649', 'order': 1688826438}}"
195,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-1.jpg,stabilityai,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 95.5987319946289, 'left': 150, 'top': 376, 'width': 16, 'height': 19, 'gender': {'gender': 'Male', 'confidence': 99.55801391601562}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T14:27:19.139086', 'order': 1688826439}}"
196,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-5.jpg,stabilityai,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.85753631591797, 'left': 223, 'top': 34, 'width': 44, 'height': 57, 'gender': {'gender': 'Female', 'confidence': 97.12427520751953}, 'age': {'minimum': 33, 'maximum': 41}}], 'date': '2023-07-08T14:27:19.905629', 'order': 1688826439}}"
197,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-137.jpg,stabilityai,3,3,0,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.06157684326172, 'left': 360, 'top': 59, 'width': 37, 'height': 47, 'gender': {'gender': 'Female', 'confidence': 55.55934143066406}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.90036010742188, 'left': 442, 'top': 82, 'width': 24, 'height': 40, 'gender': {'gender': 'Female', 'confidence': 65.16478729248047}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.50936889648438, 'left': 148, 'top': 152, 'width': 27, 'height': 34, 'gender': {'gender': 'Female', 'confidence': 92.41213989257812}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-07-08T14:27:20.952125', 'order': 1688826440}}"
198,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-192.jpg,stabilityai,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:27:21.762690', 'order': 1688826441}}"
199,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_0/SD-STABLILITY-P0-95.jpg,stabilityai,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.76614379882812, 'left': 116, 'top': 179, 'width': 40, 'height': 55, 'gender': {'gender': 'Male', 'confidence': 89.25851440429688}, 'age': {'minimum': 41, 'maximum': 49}}, {'confidence': 99.90898132324219, 'left': 272, 'top': 2, 'width': 37, 'height': 53, 'gender': {'gender': 'Male', 'confidence': 99.38217163085938}, 'age': {'minimum': 37, 'maximum': 45}}], 'date': '2023-07-08T14:27:22.534108', 'order': 1688826442}}"
200,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_0/SD-SG16-P0-71.jpg,SG161222,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:27:23.466742', 'order': 1688826443}}"
201,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_0/SD-SG16-P0-82.jpg,SG161222,3,0,3,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.68202209472656, 'left': 266, 'top': 45, 'width': 43, 'height': 58, 'gender': {'gender': 'Male', 'confidence': 86.32760620117188}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.78547668457031, 'left': 84, 'top': 183, 'width': 43, 'height': 56, 'gender': {'gender': 'Male', 'confidence': 90.8908462524414}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 99.96415710449219, 'left': 381, 'top': 249, 'width': 35, 'height': 43, 'gender': {'gender': 'Male', 'confidence': 77.742431640625}, 'age': {'minimum': 14, 'maximum': 22}}], 'date': '2023-07-08T14:27:24.470936', 'order': 1688826444}}"
202,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_0/SD-SG16-P0-181.jpg,SG161222,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.69640350341797, 'left': 243, 'top': 93, 'width': 37, 'height': 51, 'gender': {'gender': 'Male', 'confidence': 99.3542709350586}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.60398864746094, 'left': 43, 'top': 189, 'width': 26, 'height': 40, 'gender': {'gender': 'Male', 'confidence': 95.14299774169922}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.52906036376953, 'left': 425, 'top': 168, 'width': 27, 'height': 33, 'gender': {'gender': 'Female', 'confidence': 61.82231903076172}, 'age': {'minimum': 20, 'maximum': 28}}], 'date': '2023-07-08T14:27:25.406014', 'order': 1688826445}}"
